model,dataset,data_ratio,prune_ratio,epochs,post_epochs,baseline_accuracy,low_scores_accuracy,high_scores_accuracy,pruned_baseline_accuracy,pruned_low_scores_accuracy,pruned_high_scores_accuracy,post_pruned_baseline_accuracy,post_pruned_low_accuracy,post_pruned_high_accuracy
resnet18,CIFAR10,0.2,0.4,10,10,70.69,59.91,59.96,69.78,56.72,59.49,75.08,74.81,74.98
